collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:15:00Z,2026-07-12T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:30:00Z,2026-07-12T15:30:00+0200,0.507,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:30:00Z,2026-07-12T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:45:00Z,2026-07-12T15:45:00+0200,0.306,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:45:00Z,2026-07-12T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:00:00Z,2026-07-12T16:00:00+0200,0.307,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:00:00Z,2026-07-12T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:15:00Z,2026-07-12T16:15:00+0200,0.367,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:15:00Z,2026-07-12T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:30:00Z,2026-07-12T16:30:00+0200,0.308,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:30:00Z,2026-07-12T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:45:00Z,2026-07-12T16:45:00+0200,0.336,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T14:45:00Z,2026-07-12T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:00:00Z,2026-07-12T17:00:00+0200,0.311,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:00:00Z,2026-07-12T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:15:00Z,2026-07-12T17:15:00+0200,0.325,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:15:00Z,2026-07-12T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:30:00Z,2026-07-12T17:30:00+0200,171.934,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:30:00Z,2026-07-12T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:45:00Z,2026-07-12T17:45:00+0200,159.55,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T15:45:00Z,2026-07-12T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:00:00Z,2026-07-12T18:00:00+0200,145.455,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:00:00Z,2026-07-12T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:15:00Z,2026-07-12T18:15:00+0200,131.308,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:15:00Z,2026-07-12T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:30:00Z,2026-07-12T18:30:00+0200,116.401,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:30:00Z,2026-07-12T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:45:00Z,2026-07-12T18:45:00+0200,101.037,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T16:45:00Z,2026-07-12T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:00:00Z,2026-07-12T19:00:00+0200,84.783,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:00:00Z,2026-07-12T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:15:00Z,2026-07-12T19:15:00+0200,69.719,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:15:00Z,2026-07-12T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:30:00Z,2026-07-12T19:30:00+0200,55.5,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:30:00Z,2026-07-12T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:45:00Z,2026-07-12T19:45:00+0200,42.778,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T17:45:00Z,2026-07-12T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:00:00Z,2026-07-12T20:00:00+0200,32.015,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:00:00Z,2026-07-12T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:15:00Z,2026-07-12T20:15:00+0200,24.569,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:15:00Z,2026-07-12T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:30:00Z,2026-07-12T20:30:00+0200,16.796,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:30:00Z,2026-07-12T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:45:00Z,2026-07-12T20:45:00+0200,11.263,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T18:45:00Z,2026-07-12T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:00:00Z,2026-07-12T21:00:00+0200,7.408,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:00:00Z,2026-07-12T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:15:00Z,2026-07-12T21:15:00+0200,4.235,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:15:00Z,2026-07-12T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:30:00Z,2026-07-12T21:30:00+0200,0.444,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:30:00Z,2026-07-12T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:45:00Z,2026-07-12T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T19:45:00Z,2026-07-12T21:45:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:00:00Z,2026-07-12T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:00:00Z,2026-07-12T22:00:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:15:00Z,2026-07-12T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:15:00Z,2026-07-12T22:15:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:30:00Z,2026-07-12T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:30:00Z,2026-07-12T22:30:00+0200,0.119,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:45:00Z,2026-07-12T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T20:45:00Z,2026-07-12T22:45:00+0200,0.126,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:00:00Z,2026-07-12T23:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:00:00Z,2026-07-12T23:00:00+0200,0.126,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:15:00Z,2026-07-12T23:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:15:00Z,2026-07-12T23:15:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:30:00Z,2026-07-12T23:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:30:00Z,2026-07-12T23:30:00+0200,0.138,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:45:00Z,2026-07-12T23:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T21:45:00Z,2026-07-12T23:45:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:00:00Z,2026-07-13T00:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:00:00Z,2026-07-13T00:00:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:15:00Z,2026-07-13T00:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:15:00Z,2026-07-13T00:15:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:30:00Z,2026-07-13T00:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:30:00Z,2026-07-13T00:30:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:45:00Z,2026-07-13T00:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T22:45:00Z,2026-07-13T00:45:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:00:00Z,2026-07-13T01:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:00:00Z,2026-07-13T01:00:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:15:00Z,2026-07-13T01:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:15:00Z,2026-07-13T01:15:00+0200,0.116,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:30:00Z,2026-07-13T01:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:30:00Z,2026-07-13T01:30:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:45:00Z,2026-07-13T01:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T23:45:00Z,2026-07-13T01:45:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:00:00Z,2026-07-13T02:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:00:00Z,2026-07-13T02:00:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:15:00Z,2026-07-13T02:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:15:00Z,2026-07-13T02:15:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:30:00Z,2026-07-13T02:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:30:00Z,2026-07-13T02:30:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:45:00Z,2026-07-13T02:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T00:45:00Z,2026-07-13T02:45:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:00:00Z,2026-07-13T03:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:00:00Z,2026-07-13T03:00:00+0200,0.13,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:15:00Z,2026-07-13T03:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:15:00Z,2026-07-13T03:15:00+0200,0.135,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:30:00Z,2026-07-13T03:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-13T01:30:00Z,2026-07-13T03:30:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
