collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:00:00Z,2026-07-26T09:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:15:00Z,2026-07-26T09:15:00+0200,46.086,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:15:00Z,2026-07-26T09:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:30:00Z,2026-07-26T09:30:00+0200,50.581,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:30:00Z,2026-07-26T09:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:45:00Z,2026-07-26T09:45:00+0200,40.865,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T07:45:00Z,2026-07-26T09:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:00:00Z,2026-07-26T10:00:00+0200,31.675,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:00:00Z,2026-07-26T10:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:15:00Z,2026-07-26T10:15:00+0200,30.614,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:15:00Z,2026-07-26T10:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:30:00Z,2026-07-26T10:30:00+0200,24.954,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:30:00Z,2026-07-26T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:45:00Z,2026-07-26T10:45:00+0200,20.246,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T08:45:00Z,2026-07-26T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:00:00Z,2026-07-26T11:00:00+0200,17.064,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:00:00Z,2026-07-26T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:15:00Z,2026-07-26T11:15:00+0200,30.428,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:15:00Z,2026-07-26T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:30:00Z,2026-07-26T11:30:00+0200,53.06,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:30:00Z,2026-07-26T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:45:00Z,2026-07-26T11:45:00+0200,86.713,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T09:45:00Z,2026-07-26T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:00:00Z,2026-07-26T12:00:00+0200,87.736,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:00:00Z,2026-07-26T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:15:00Z,2026-07-26T12:15:00+0200,94.607,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:15:00Z,2026-07-26T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:30:00Z,2026-07-26T12:30:00+0200,101.358,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:30:00Z,2026-07-26T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:45:00Z,2026-07-26T12:45:00+0200,85.118,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T10:45:00Z,2026-07-26T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:00:00Z,2026-07-26T13:00:00+0200,44.468,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:00:00Z,2026-07-26T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:15:00Z,2026-07-26T13:15:00+0200,59.851,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:15:00Z,2026-07-26T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:30:00Z,2026-07-26T13:30:00+0200,114.601,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:30:00Z,2026-07-26T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:45:00Z,2026-07-26T13:45:00+0200,107.808,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T11:45:00Z,2026-07-26T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:00:00Z,2026-07-26T14:00:00+0200,58.504,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:00:00Z,2026-07-26T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:15:00Z,2026-07-26T14:15:00+0200,69.851,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:15:00Z,2026-07-26T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:30:00Z,2026-07-26T14:30:00+0200,50.938,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:30:00Z,2026-07-26T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:45:00Z,2026-07-26T14:45:00+0200,89.723,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T12:45:00Z,2026-07-26T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:00:00Z,2026-07-26T15:00:00+0200,79.988,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:00:00Z,2026-07-26T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:15:00Z,2026-07-26T15:15:00+0200,87.789,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:15:00Z,2026-07-26T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:30:00Z,2026-07-26T15:30:00+0200,76.911,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:30:00Z,2026-07-26T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:45:00Z,2026-07-26T15:45:00+0200,61.748,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T13:45:00Z,2026-07-26T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:00:00Z,2026-07-26T16:00:00+0200,75.764,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:00:00Z,2026-07-26T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:15:00Z,2026-07-26T16:15:00+0200,126.712,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:15:00Z,2026-07-26T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:30:00Z,2026-07-26T16:30:00+0200,114.812,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:30:00Z,2026-07-26T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:45:00Z,2026-07-26T16:45:00+0200,129.094,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T14:45:00Z,2026-07-26T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:00:00Z,2026-07-26T17:00:00+0200,128.209,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:00:00Z,2026-07-26T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:15:00Z,2026-07-26T17:15:00+0200,65.022,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:15:00Z,2026-07-26T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:30:00Z,2026-07-26T17:30:00+0200,84.1,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:30:00Z,2026-07-26T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:45:00Z,2026-07-26T17:45:00+0200,90.443,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T15:45:00Z,2026-07-26T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:00:00Z,2026-07-26T18:00:00+0200,72.102,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:00:00Z,2026-07-26T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:15:00Z,2026-07-26T18:15:00+0200,77.025,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:15:00Z,2026-07-26T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:30:00Z,2026-07-26T18:30:00+0200,82.681,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:30:00Z,2026-07-26T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:45:00Z,2026-07-26T18:45:00+0200,75.636,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T16:45:00Z,2026-07-26T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:00:00Z,2026-07-26T19:00:00+0200,50.791,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:00:00Z,2026-07-26T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:15:00Z,2026-07-26T19:15:00+0200,41.222,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:15:00Z,2026-07-26T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:30:00Z,2026-07-26T19:30:00+0200,27.269,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:30:00Z,2026-07-26T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:45:00Z,2026-07-26T19:45:00+0200,25.232,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T17:45:00Z,2026-07-26T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:00:00Z,2026-07-26T20:00:00+0200,12.405,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:00:00Z,2026-07-26T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:15:00Z,2026-07-26T20:15:00+0200,12.389,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:15:00Z,2026-07-26T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:30:00Z,2026-07-26T20:30:00+0200,9.849,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:30:00Z,2026-07-26T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:45:00Z,2026-07-26T20:45:00+0200,7.512,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T18:45:00Z,2026-07-26T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:00:00Z,2026-07-26T21:00:00+0200,3.289,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:00:00Z,2026-07-26T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:15:00Z,2026-07-26T21:15:00+0200,1.441,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:15:00Z,2026-07-26T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:30:00Z,2026-07-26T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:30:00Z,2026-07-26T21:30:00+0200,0.525,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-08T07:57:23Z
2026-08-08T07:55:08Z,2026-08-08T09:55:08+0200,d25d8222-109e-42ba-8027-e8348e780c45,2026-07-26T19:45:00Z,2026-07-26T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-08T07:57:23Z
